sample_id,label,TOP2A,MKI67,CDK1,CCNB1,PCNA,EPCAM,SOX9,CD44,VIM,ZEB1,CDH1,CDH2,SNAI1,EPAS1,HIF1A,VEGFA,GPC3,TERT,AFP
TCGA-DD-A11A-01A,0,5.003386355934467,2.198431289740475,3.47487728599312,3.6356847502546703,6.787833360594192,0.9339502576954241,3.34468649246552,1.3759013144969756,5.2837995676034195,2.82980897713492,6.304279213632225,5.290144213067307,1.4542285453286845,6.86019184721988,4.46253008331795,5.495727136893879,1.947067636792243,0.012211083950874365,1.8129088985617536
TCGA-DD-A4NV-01A,0,2.0628815522667368,1.436375082244539,1.7825763104122303,3.217897614602902,7.032044624584606,1.7858016153237786,2.8783526052880837,2.944689809258873,6.136718434887984,3.129414914462053,6.516399730343802,4.82680776776891,3.040804779439918,6.692089584912222,4.513402311482962,4.381705596689411,3.799294574954597,0.05130248870063107,1.9867385764139018
TCGA-DD-A3A6-01A,1,1.3957209132859527,1.3152763870149324,1.0020183605343054,2.301353518877764,4.5467771879309495,0.13933851360142888,0.37951006655306796,2.274052884078258,8.668827204413482,1.682708122359675,5.5333328474334635,0.20075543159558676,3.589811416256618,7.95686979831631,4.119970312319495,2.9530789526125076,1.2047041594903314,0.011924948479708557,0.0
TCGA-FV-A3I1-01A,1,4.987157120756048,3.5676062887630344,3.641661625020512,5.17347526978411,6.988810775080622,4.314022143746715,5.387614135720931,5.192486147313036,5.959083877400941,2.9474043348468006,6.743729029844538,4.582616214405355,2.18570799868324,6.323615061402119,5.14861690445744,4.589421944826895,9.034716166835002,0.8076846432431072,3.264296212034829
TCGA-DD-A1EB-01A,0,2.2756328744657917,1.5476472422587906,1.2397035354884782,2.5848422711247796,5.709436772888108,0.03167749645076024,0.3190398155625359,1.7410138820467032,4.975277080784814,3.1547776117808164,6.784480426395872,5.565338222973519,1.568469955872045,6.71851095721248,4.569442482816345,4.441954828146434,2.1710786960586828,0.0,0.28640805546029896
TCGA-FV-A4ZQ-01A,0,6.013051278847481,4.3523489313094705,5.639990363059144,6.994618189536859,8.825874648565952,1.0837239663930085,4.571300616720163,3.8401409204418613,5.539081244773386,3.1523132395393305,5.874860887575706,4.620891338152224,0.5923493917569607,4.877680455900717,4.953395625185812,5.57249256955183,10.677879139583396,0.7829117428808164,6.958628110588669
TCGA-DD-A11C-01A,0,5.437377567905123,3.47479942943267,3.546338876758116,4.889196074496618,7.1345834165366595,0.3062622397278507,0.2926639733968575,2.785090154994758,6.463221906912335,3.25468473769119,6.409496164173591,6.161686174583998,2.5733745264459444,6.7660902361189486,5.001824756425871,4.378761298866425,4.656078717964122,0.35196748085944096,4.884832327680499
TCGA-BC-A10Q-01A,0,5.62196686638426,4.022669637647227,3.5754333570740595,5.592143048741057,5.335844084625448,9.418003736835049,5.256931388530873,3.530720008693784,7.311032578913341,2.720453592089683,8.94797496379932,2.9064481012767134,2.8815471631111356,6.013419826975462,6.596385084575038,5.9847579435323865,2.6144978406963224,0.01378381543309969,1.8819777891356277
TCGA-MI-A75E-01A,1,2.8781171433291703,1.850279367231445,2.014676649643325,3.393141584492627,6.348021680274793,4.132000965760687,5.021479727410452,4.056201996059397,6.500757446072124,2.0166032878811855,5.715077918619974,4.583031604529097,3.061136777866312,6.3531538845391164,4.521408852804489,3.650442903348646,8.713277900572717,0.0978804340519131,1.5196425425081548
TCGA-DD-A4NF-01A,0,1.3411887724787406,0.5847701285572751,1.0318891853373333,1.6505807646022403,6.615982681655087,0.13119435170845012,1.8199951028363746,2.749512814795398,5.177913806844922,4.14649230697719,2.0617416416030023,3.396255409756737,1.2159891541467205,5.883376436672842,5.155008431001449,4.293753033145457,2.1912783789268286,0.04166353172936154,2.4208057494598996
TCGA-DD-A4NP-01A,0,0.5786006361527426,0.20801775489589241,0.4005379295837288,1.1036654827656964,5.819379513436217,0.2817872568158263,3.947460443550391,2.7015046997649126,5.012528449102874,2.4000460178755287,2.7048055812554597,4.118965982350893,0.8141812431704032,5.651241167039888,3.916228211982235,3.6387921088912383,0.7500919304486525,0.0,3.049909522443058
TCGA-BD-A3ER-01A,0,2.1055104688277333,0.9932033486361247,1.7609447741764443,3.1947804888231826,5.538926099591938,1.2583983182038834,5.217164785102083,3.391025288748204,6.283442152017757,2.9603819655224273,6.092401972271852,3.813586253917674,3.4685051200344845,6.526765257356061,6.444759816113282,4.432665495016438,7.476994832270245,0.11809388938681974,0.9011854936927397
TCGA-RC-A6M3-01A,1,4.557256903679084,4.335390354693925,4.580109295966812,5.765696510083185,7.662093675058552,6.90218093305778,4.241885934267598,5.366539039387935,4.721837440850314,2.47814347326819,5.336926029631499,3.2573878426926517,5.489905747344794,4.636067734287628,6.6715835243102815,5.869266867282014,1.4482666600639544,0.858538066336536,0.717736733997482
TCGA-BC-A110-01A,0,0.7470006238988336,0.3965979315748997,0.9106559207639873,1.473527177156759,5.150311895170416,3.929194484732837,3.3403771136555624,3.627910285754102,7.311405932268774,2.3725342685781494,5.923757703947817,3.8017587917439446,4.558775794501293,6.834240958911901,5.638065146220559,4.059606204426957,5.021684035516687,0.020911065581689963,0.9800253002387339
TCGA-DD-A1EC-01A,0,4.061828030010337,3.4272575240488217,3.4352818789084627,4.535082485898904,7.433678071090411,6.403596654761464,4.450353483916199,6.681141408801472,6.3178033096088635,2.688269894678365,6.251641465193817,3.2606881195179924,1.5729866530625383,6.6141473778461695,5.941963126272937,4.491936449635187,1.7765672609953562,0.04362447674703463,0.22724818378073325
TCGA-K7-A5RG-01A,0,5.008482406980199,3.04169857198781,3.0911581929859695,4.735874143284631,7.0796170470319,5.366129842081935,3.191230994851604,3.9538518840084595,6.132367085554782,2.8141402173058205,7.144220779925114,5.092926238120607,1.957951733162553,6.2244879589898945,4.8035577022720135,3.32081679179926,4.111265063480862,0.38636951908687445,6.090267004758938
TCGA-T1-A6J8-01A,0,1.016995435985204,0.5424066458950655,0.8718436485093178,2.3932514371570286,5.585497400958862,5.250559927097864,4.334861418446927,2.9598443278569624,4.997987841237672,2.2311866132278646,5.976995936527154,4.656559294024444,1.736431698224236,6.102009276556962,4.106909407362292,3.655054098916663,6.363425173765822,0.31161936340684343,1.0475383887633607
TCGA-ES-A2HS-01A,0,2.002954497507508,1.3715588626119628,1.6457938700799937,2.184089827056126,6.50133563683468,0.32250505751888286,3.0935601761623377,0.7788813967628012,5.6296888388653015,1.6292866695333577,4.85518742351494,4.149202450122643,1.6653472881357607,5.530754336767725,2.611408481024957,4.4220109269859424,9.61686381312691,0.2697513220483746,3.256618200081233
TCGA-G3-A25T-01A,0,4.494550016717879,2.98411536131308,4.130444948919577,5.717517409434374,7.866969778354827,9.920888146330817,3.8996880249812946,3.926502375856046,7.743899987206411,1.8293218955533115,7.956280894119979,3.5552149068591934,3.1479253292364464,5.450630619457583,5.803464710165355,5.129789932135169,2.7542889267296844,0.13461524442510825,0.8588562961913365
TCGA-DD-A4NO-01A,0,2.602100509593213,1.4584345030203367,2.2023550284133044,3.1512093928848937,5.5322577290638195,0.9476287565694106,4.983066562952818,2.5358787713652173,5.797202383995878,2.6257614365579287,5.660646296047048,4.20566619868506,1.9432087085884462,6.516461191130173,5.081412067196629,4.770342781148963,8.905622269989115,0.1685136761974936,2.1147334829200437
TCGA-ED-A7PZ-01A,1,3.4959125736856604,2.200975089137228,3.6471533055645233,4.844405740512975,7.290323946974955,7.261579706582665,5.702516258732879,1.4497990530726284,5.87836241536911,1.6024568801804286,6.175424798589687,2.7836452296223717,1.2270016745890373,4.4712069737136435,3.346574010408873,5.418088726314408,10.566300303085873,0.874128076963685,3.1375199179186146
TCGA-KR-A7K8-01A,0,3.4247877528094186,1.8931291860172121,2.8273719230782985,4.211471726163255,6.362303306419513,0.767993717611875,0.4271770546821001,3.171591153231601,7.4434234852047405,2.063399395884049,6.026452620085285,4.9697767517484985,2.2835662389651463,6.333421944667732,4.139543166871794,5.329123596291566,8.25838748196935,0.13684760419288092,2.2929583949486414
TCGA-DD-A1EJ-01A,0,5.290284315268406,3.068189258778968,4.155368759111721,5.568828651488595,7.498664146840297,2.5639634713412196,3.317926284554448,2.7255230455290276,5.793583802285004,3.0058670363074635,6.350500783097057,5.4152245866607736,0.9907370786710321,6.482736979627232,4.833421435502938,5.741895686273202,11.804646724753203,1.2074556050730854,7.494678011096809
TCGA-DD-A1EE-01A,0,4.017743786503007,2.573665363064385,3.111131496065801,4.395611248503802,7.293950704984164,0.5467586704347726,1.640435836619588,6.312530858438172,5.099455120829013,3.631150857725145,3.3567917503656384,4.376908509078615,1.3936358556243578,6.14440740620018,5.7477579624745765,5.139223895087988,9.6088182964454,0.11396714643300218,2.0837920324938866
TCGA-DD-A1EG-01A,0,3.5450293236369155,2.1651079851445365,3.281727919614638,4.425949340379175,7.274799309794918,1.1920678844796502,5.445782974773881,5.466059326422325,6.668740353042182,2.4737609402727543,6.546326528035911,5.2910435799686235,2.814550423461808,6.5455761448382495,5.141273372821564,4.273784411874933,11.023956191756826,0.4556494273164153,4.342483632967588
TCGA-DD-A39Z-01A,0,3.0092217462249296,2.3804524067281623,3.4888234638727647,4.168585879743487,6.602165850791214,0.07614859718008292,4.858657410758235,0.6542522134366909,5.569788787223711,1.6650743605827545,3.82186325094602,4.795252646700653,0.6597419272177697,5.320051371199332,3.506284569211762,3.637389988324916,8.001398623311033,0.3160298585195769,3.2607934834063643
TCGA-BD-A2L6-01A,1,4.991118175119831,3.215973627857396,4.292097042696342,5.007262789715631,7.913416033285306,0.06529656712778095,0.10608026022513196,1.7720967921956916,6.06603535754891,1.9484139577928692,6.536214572521946,4.6136848721959,1.5530163783005155,5.8470573460913355,4.30214354771993,4.173447286057266,5.319744366777018,0.9771699996901265,0.9182335602263115
TCGA-G3-A25X-01A,0,4.743348004729742,3.3376825518847477,3.7051153433965864,5.85277292902581,7.975654258508688,5.608501750309902,5.45983158317884,5.809784846193973,7.974911846685041,2.47253975953651,4.85048941237135,5.488270768703671,2.54910233033312,5.670933786326037,5.99506612187726,5.629598506242031,8.151283482564187,0.02856915219677092,3.4432751117658045
TCGA-DD-A4NB-01A,0,2.1656547224627403,1.7401936170204353,2.1129002615325496,2.8508394196611837,5.976922640491022,2.71008456129098,1.922426225312796,4.562474458096324,7.406052754253614,3.9816608899389907,7.056975794447992,2.957543200757105,3.758580345828217,7.236758554891466,5.300544754319443,3.898353485554551,5.5015346847132856,0.08079408195824242,2.0992952043377753
TCGA-BC-A10R-01A,1,2.0661925440122606,1.0310422433585715,1.4641454566911858,2.19295161806985,5.713896480647194,2.0687739794462985,4.5709971635968145,2.008343458529335,5.9790764482895415,3.412862801642877,6.780629000198646,4.803149525665052,2.8586176303812763,7.050096780523612,5.351529394820258,4.518062975652524,6.301298639695519,0.046281503211910255,2.5367989288912676
TCGA-DD-A11B-01A,0,3.403063166953526,2.4493500719943215,2.971883782938973,3.679074680427536,6.939601545063073,0.11543282612034657,5.028639870808627,1.4495877852646888,4.577579887670554,2.906274914369733,5.137380561546282,4.681325568309556,2.061568849268003,6.428949693639878,4.852438372517648,4.156938577192082,8.662942470436303,0.0,3.374441371145084
TCGA-CC-5261-01A,0,6.643811465535228,4.821245906774844,4.956651455571061,5.845131214337892,9.25533124429252,8.574529195894945,7.733377391008346,4.666466887810841,7.652057638124434,3.9327698686317776,8.237966609442557,6.076486411295921,4.554773013757869,7.71367725871883,6.483124085026958,5.575006693870461,10.827854424820556,0.26471656897702045,9.606072216171748
TCGA-BC-A3KF-01A,0,4.056644217386056,2.7359120421930836,3.352461934298975,4.1852163933795525,7.011343561032899,4.958369430770706,2.203952853632504,1.5876050200595315,5.260571457665006,2.36112265101174,8.01920540227512,4.918185846218942,0.844867676074509,6.012821167731855,3.7146301850569867,5.137499425178656,10.896919505217166,0.0,5.479625075039598
TCGA-G3-A5SI-01A,0,5.070977449727687,3.3934299298984216,5.228480098329918,5.7200129980585945,8.486840249438046,5.863727876886766,1.6736468722545477,1.0832474137479364,5.395330194444169,2.1227389719545453,6.665688374985327,4.000540909226191,1.8985566472935476,5.89896288496337,4.80522537594566,4.172495516236845,12.252536766696174,0.4719677876615157,1.8404430913897918
TCGA-G3-A3CG-01A,1,2.167518503735217,1.6491555626486483,1.8100728708733247,3.3088559411736393,6.288170275989751,0.3451692508566537,3.760380645565345,2.0060466301184148,5.839198748105465,2.777346066487134,6.104537952056193,4.4247272977976975,2.8916524879339742,6.857393848028077,5.596860621090649,4.756329476337375,3.117744904539919,0.2597846846829784,2.852957650865653
TCGA-EP-A3JL-01A,0,3.0012618062010357,1.9673899759765403,2.969620211815586,4.158046131906333,6.954163733034271,0.971148051860307,4.297235445244187,4.206893236121771,6.164466510728713,1.7160690304821808,5.341455665733098,3.8110393905254956,2.077482288690641,5.024647688343481,3.9729591144668635,3.232660756790275,10.79087863660435,1.2624932937285982,7.000373023692011
TCGA-FV-A4ZP-01A,1,2.0662958901631105,3.8988855151782205,3.7383138838022125,5.0274902636220515,5.65336102500784,0.19861987321921495,4.830027095778643,2.0786098346963664,5.939412310407392,1.1923204350344987,4.4108702128685495,4.402265123707234,1.0852206792924834,3.7355979926113645,1.577295882472091,3.369494402007409,8.028014885534493,1.5350575948948422,11.923334059992838
TCGA-DD-A114-01A,1,5.933294080587175,5.646162657157894,4.756980562590805,6.2222809946040325,8.61087609243113,4.709819967976916,6.896044138873709,5.927695012138902,7.718501367607938,4.129522072316273,6.1661831722544145,5.152495779833146,3.7057236111816247,6.907951788326816,7.603287327452914,5.112791861887772,10.50760596774142,0.0820212693455023,3.2869550544524992
TCGA-KR-A7K7-01A,1,4.386576454991082,3.2110277732614403,3.5854313004336174,5.939553357226849,7.617357996310551,2.1903936194723976,5.585353177726273,3.371363702257125,5.167369971558241,1.1021877932236148,1.7694755544409866,3.0167102479356687,0.8925853151926533,4.5911288476276715,3.0433620047108785,3.166779706120567,11.487718163140586,0.8270873317573654,11.444382208561025
TCGA-O8-A75V-01A,0,3.0120322559319423,1.7444625227443757,2.416029011326229,3.8559797339105346,6.433722297702712,0.47269571251829073,4.288838396297621,5.037162550127378,6.034149672488369,1.8285909647018286,5.929215793015593,4.408351821582116,2.941819967889007,5.483074089754141,4.1189327694188025,3.6254458468338426,10.818516911228928,0.34800574078159824,2.2284185275793846
TCGA-BC-A69I-01A,0,1.2803624899737782,0.7069062342315573,1.5306201405613276,2.5342857606856546,6.6832150078360035,0.0997664862929298,1.729922505442014,3.589487862768035,6.793708642491683,2.4595365380977916,3.217060064779258,3.8838260631746784,3.9442400154026034,6.259897644981265,4.231463129906232,3.9044166581596724,3.3066122243753977,0.06901467791518046,1.9567257887261842
TCGA-DD-A73C-01A,0,2.928578776207605,1.6820338712650595,1.7724768989139723,2.9325525718048993,5.905509756746115,0.2985410185165308,0.7476881535673594,2.54910233033312,6.029351283967083,3.943311872451402,6.59354948373036,5.4540541277450965,1.2966042390889312,6.926312601247156,4.396159489073154,4.929918789847652,2.040892430646901,5.220148058577048,0.6258315582335494
TCGA-ES-A2HT-01A,0,0.7258720072628183,0.5948351492349485,0.765534746362977,1.7057125540560818,5.195670436088317,0.34073316058773173,1.6886279834868527,1.710128655459142,5.770173607111756,1.1960404295529181,3.614120868789253,2.5394069953578935,2.2764073319122935,5.382286817991137,3.41978156746438,2.434321309573156,6.004020413720438,0.08610437124329079,1.4161371350646361
TCGA-BC-A10T-01A,0,3.8794901299850197,2.816374427833494,3.19876129465288,3.309016073212024,6.432174394354828,1.4115889465187983,3.640574657407849,2.9086784292313137,6.941591119657772,3.0965992072142465,5.371719153156086,5.323060166214575,4.232814226822959,6.499129941429667,4.824757671773275,4.924575003392735,5.155575198710924,0.05408439284237917,3.7356196533981176
TCGA-G3-A6UC-01A,1,2.065331038068369,1.0189901753847537,1.6764930938417726,2.3641241467206218,7.42897313551499,0.588996402005646,1.7610724707886412,3.0800094987163376,4.7264824872650495,3.0122826089522965,5.913334647210567,4.762120220206805,0.4608997971875319,5.989645406193725,4.038927766117564,5.861977689032948,0.428249610705695,0.21126144971296112,1.767993717611875
TCGA-DD-A4NG-01A,1,2.867679055208708,1.937043014451019,2.9042143200172634,3.0733746767168886,6.653306561564832,0.22687840419626906,4.647901600347497,4.847155088893736,5.116788918543077,2.8035163731868313,4.2915225220259074,4.604723710905308,0.5709486051733275,6.18569808894044,4.837645592281314,4.8880320745659,8.513048915748152,0.2663967730245536,1.5682753717882771
TCGA-EP-A12J-01A,0,3.7390595883177293,2.234562632265791,2.9056012120282046,3.6555121191566764,6.807206780586191,0.0,3.6249781795690352,5.039936745045002,4.79005781044431,3.5735926594062,3.564646438556789,4.8536913121831775,1.1033297771118518,6.4696353057662455,5.091204748260082,4.418392369905393,1.8337401943708687,0.11076412189980747,2.383801044825255
TCGA-CC-5263-01A,0,8.186826371211428,7.206574853745473,6.295612834865597,5.891336550329528,8.60269478278828,6.163343746951978,6.080320824651737,3.7085955922737965,7.021342025191591,3.924698508382926,7.124071669855441,6.178451729665112,2.55077756254916,7.117890325152148,8.456059890429282,7.949846549502946,8.107603660831039,1.459169286598955,6.994321753796341
TCGA-G3-A5SL-01A,1,2.851978855048292,1.5485845858305638,2.4330128394362904,3.009114229515833,6.68877902554933,0.7369944477784889,3.206440057214044,2.8315732706091903,5.502025021517696,3.1510632322241316,5.2535960253143585,4.0646931923042775,1.4939546936413708,6.017643583497337,4.339921245325117,4.159992397017127,8.255194316748787,0.03435659664664159,2.606702789911626
TCGA-DD-A4NS-01A,0,2.8522386002973685,1.697907231546794,2.03906818806053,2.754780631905937,6.648370525757574,5.614109086829826,5.350801312523255,4.888801685994868,7.755631366968311,3.916228211982235,6.2078382030668875,4.936044250904391,4.552918041783479,7.268377311969328,5.805483357549584,5.269956983575029,8.021783958293332,0.11396714643300218,1.9305481192478549
TCGA-QA-A7B7-01A,1,6.628503866489794,3.8109468794347676,4.739556510613027,6.468511636610733,8.413347401220626,0.2686739245483581,0.2852246454678596,1.791772404277366,5.291905561226168,2.8659386044719097,4.525580316591318,3.0509717809750434,0.6871502939447712,5.855857676701149,5.3517908492683075,4.403369989156982,10.24398235657773,4.744968348248875,4.567162089580783
TCGA-FV-A495-01A,0,3.3910665449512685,2.7533264098948953,3.2664717365242764,4.97917479205547,7.579154497573136,3.93748564127727,3.691723980726446,2.992732181694414,7.232986861097627,1.463151594837306,5.066700591321686,4.488450739215474,2.529970829136579,5.372798907873124,3.086427123713177,2.9673346370498845,9.332019983575627,1.3439194263681884,8.560289266075207
TCGA-DD-A4NN-01A,0,5.438638843953151,3.528196219408345,4.834417955301451,6.215573768348233,8.25051966155987,8.762318249747437,7.54005207466738,1.561008354138078,6.4933639287634515,1.9234915065095337,7.208227528997987,6.070202538316876,2.43616183931445,5.807238986547919,5.068679408345325,5.114446154438299,11.203861603980366,0.06777637204849275,7.136510304456906
TCGA-G3-A25U-01A,0,5.071904220801007,3.3129845755069427,2.4953881735728225,4.501394557868177,7.621111197945142,0.8593335093962684,2.1107641218998077,0.9494975812055721,4.410754910939354,3.0018922956935876,6.950648039963024,4.964555739700337,1.542604750260758,5.983258139564586,4.312018894269874,4.925819070404118,1.156849612554747,5.810183436502474,1.3239464554216678
TCGA-ED-A4XI-01A,1,2.170085291986435,1.1571084035399495,1.61541629726287,2.596004840743821,6.049824595069883,5.9870638686713775,4.776677792778177,3.092055175660867,6.428120610997489,2.5666690509128034,7.180505943794759,5.186571866599242,2.305882993857699,6.473957336943058,4.15112007424066,4.172887497503017,7.600878529668606,0.025737561413608275,6.280295669491776
TCGA-DD-A39Y-01A,0,4.411249965826331,3.2919718461496066,3.957143841376434,6.967205504632178,6.80550141453433,0.774165051506417,4.756180005238932,3.5870889080662884,5.353605591338122,1.5425552267195388,5.655429113776767,4.268314613175228,2.617886162608184,4.859870185636814,4.436341765114322,4.658057206122584,9.697489930591702,0.6281669992863237,4.7137562924074805
TCGA-LG-A6GG-01A,1,3.3864936841912376,2.308739470344594,2.858935842688249,4.62824867128617,6.996799982470086,0.7573646723854911,1.2618918199264697,1.0664681172982116,5.156708066596978,2.40250390087259,5.242819694063223,5.058043691325573,0.9124199350153097,7.936859331539159,4.995891491419127,4.781317743603904,8.483966486695296,0.5549326018804729,1.0721058004804196
TCGA-BW-A5NQ-01A,0,6.467145770609687,4.183812017068768,5.449980586630442,7.089004428055808,8.77619810242615,0.7978430670655411,6.446027895404314,3.91742220740986,6.374110940882612,2.547819956577703,5.32575697158901,4.28459556385583,1.2859348079438724,5.268662697422405,5.590410397839797,3.8063549940499133,4.219726125672629,1.9856825772707085,10.25944057193545
TCGA-G3-A3CJ-01A,1,1.0049687317486784,0.5254675634651413,0.8838553817753172,2.1018853519994427,5.329988236406312,0.10420244938244294,5.021146554311502,4.234968756502861,5.790443641429716,1.7653650075498053,0.18167506141489687,3.85025936133739,1.1558139841440758,4.868815148407115,3.659696265808993,2.832343205063083,1.621852611261422,5.658677069580269,2.4651908879259823
TCGA-DD-A73E-01A,0,3.368013984116111,1.6568624322867895,2.4137023887821765,3.9086784292313137,7.296614333220528,0.40021000708183085,0.45995613965412346,4.266141867985771,4.856945863282433,3.6853907660238545,3.8624613101298544,5.357896802714604,1.1572377816263857,6.022607502446218,4.749410909287916,5.865676366002283,8.628925933188967,0.03731193064196659,2.500827542143666
TCGA-BD-A3EP-01A,0,3.2705887419720674,2.0065493738838622,2.1820248172311225,3.7784504073380463,6.237957530098919,1.2278642725465074,4.919249493987365,4.937132492526543,7.128733657751888,3.178427826242744,5.107943079911243,4.632047140450775,4.017467654718548,6.547614856021965,5.2415237014746054,4.719785806945904,8.702232608789013,0.48026512205446287,3.8207201907020143
TCGA-MI-A75H-01A,1,2.6009119714642295,1.4807821244039803,2.489080459267015,3.1277818333515963,7.369202977547081,0.10835717809041852,3.107805020767525,2.1651401518994433,6.145304507005363,2.9130138456157355,4.710090073135702,3.8228422965568196,0.7049604706396811,5.65834003400819,3.851509196850199,3.8237799255573894,7.992928142406253,0.045442970761167115,3.054032281456203
TCGA-DD-A1EA-01A,1,4.83588366206258,3.550395879277387,3.062225350070328,4.636392610726739,6.955596441102097,0.5056877189343697,6.1577410328902875,5.147546856576439,5.071981424857179,3.456411916398156,5.057632222246501,4.651160786380463,0.8138530035828684,5.8605457162968495,5.198230892780568,5.008020687901725,7.64110234370416,2.1033297771118518,1.3389663042180522
TCGA-FV-A496-01A,0,3.2020885520774107,0.8844025529836872,1.8884218025494925,3.4105310632379706,6.069596916160094,0.16388511670894185,3.814058162076536,1.1404514769536604,4.566675138837306,2.6176746254686813,6.585875918361989,4.974598141712248,0.4557546221861902,6.247549705671676,4.591595648202495,4.482228746110381,9.522553873613683,0.01178185945991471,3.7979364222228194
TCGA-ED-A7PY-01A,1,3.587376993341117,2.4004559559457688,3.4620654103435755,4.230087703847846,6.0655055345670466,9.284246212602664,5.438003351896917,1.0684644509669057,5.402149131966099,0.9231111392313965,6.857722281786627,4.826802684285827,1.4078421782115087,5.487473486460944,3.6271748987462336,4.0341981042069746,10.907881582034605,0.19597745864258795,9.063504020875612
TCGA-DD-A1EK-01A,0,2.776819892628191,2.397310116576036,2.285638949394164,3.744257989744657,5.544132953676665,1.0945738979800548,0.558757430373762,4.952123857082175,5.548032736862187,2.212164642708854,5.5396396293230765,5.024430501438413,1.7320086441384714,5.808349008573888,4.757540688536039,4.887988223578752,7.718404098016756,0.057276965073247615,1.7807300364763765
TCGA-RC-A6M6-01A,0,5.21926534238367,4.149706479635361,4.55312085350613,6.766401694058968,6.946491092743892,9.361019977803009,3.57997659719256,2.4579882017676287,6.3487989596121075,1.7222911417457556,7.277970803659178,4.870443634076889,2.734308590096907,7.018625272982267,4.26088378918649,5.093424959419103,8.93027430006047,1.4605853132536677,9.961380958543701
TCGA-EP-A26S-01A,0,2.601458820617352,1.498301935474978,1.958063131016612,2.7397617111881254,6.654975362041859,0.06942721045601417,6.1352372873243475,2.120849564414153,5.196264741086182,2.948208351155829,3.641337933064725,4.1790571509661065,1.7102168397526223,6.209587880922349,4.942875720337455,4.625200340422555,5.199644864669107,0.04781754802136954,1.6930073733571915
TCGA-G3-A25S-01A,1,3.291824542183695,2.520849650408075,3.85289774367121,5.378653804941229,8.032474475724234,0.2051422406252982,0.23315180343929373,1.6180976687353115,5.006953237494016,1.9969671548109422,4.247502235387478,3.881693981878547,0.2841587458694001,5.419710791195398,3.978415312707362,4.643342498897766,10.411207587638968,1.738940733710353,5.021999323855084
TCGA-UB-A7ME-01A,0,4.238549956947503,2.3041605470013566,3.536885940443472,4.47006174519717,6.56776142200484,8.4124127612586,5.606107574091573,3.4759668369002337,6.526768386690262,1.9018033502507439,8.349071085450742,5.885366925442399,2.7814856159616563,6.361292879376394,4.5065448202070515,4.378386769242007,11.198506983922426,2.8196477485777818,8.597014875911855
TCGA-CC-5260-01A,0,5.937845763969265,4.369131421223185,3.712463719936993,5.91988825961158,8.533684424242862,9.399447555389429,7.026088493624025,7.627973739087319,7.6318376696768775,3.300475201355117,7.966630033084855,3.013087020970188,3.91587459971385,6.960802434658592,8.395918374550082,6.148287430552487,3.0860024344079227,0.13369503251307496,4.73971851349246
TCGA-DD-A3A5-01A,0,3.4903519127363047,2.487640695054964,3.2673410285821127,4.295179340473778,6.768339174557875,0.17976580835814965,3.315667661719918,1.72137265947682,6.085386412769335,1.8606053067598542,6.273545727967304,4.9248789966596895,1.7089817688622322,5.526635384000402,3.9504124223116883,5.39442153541282,3.5616316303758406,4.2030131707745,0.6637544823833461
TCGA-BW-A5NO-01A,0,3.729955124568617,1.6969285903246485,2.837216667053029,3.8992433156573894,7.171439036505866,0.12273897195454528,1.142282723454798,5.372878986513338,5.7071741239169675,2.2714854385270637,6.720926875502351,5.770459076793153,0.9151001728642015,5.458178553010478,4.307741803735244,5.497411178975813,12.03850665832451,0.10151561549124423,3.0016041061143155
