candidate_id,source,task,equation,scaling,law_auc,baseline_auc,baseline_feature,delta_baseline,pass_reduced_gate
tier2_pysr::011,tier2_pysr,tier2,(exp(CUBN) * -0.07060441) - -0.48985445,raw,0.609815297182098,0.609815297182098,CUBN,0.0,False
tier2_pysr::011,tier2_pysr,tier2,(exp(CUBN) * -0.07060441) - -0.48985445,zscore,0.609815297182098,0.609815297182098,CUBN,0.0,False
tier2_pysr::011,tier2_pysr,tier2,(exp(CUBN) * -0.07060441) - -0.48985445,rank,0.609815297182098,0.609815297182098,CUBN,0.0,False
tier2_pysr::011,tier2_pysr,tier2,(exp(CUBN) * -0.07060441) - -0.48985445,minmax,0.609815297182098,0.609815297182098,CUBN,0.0,False
tier2_pysr::012,tier2_pysr,tier2,(CUBN * -0.07060441) - -0.39114887,raw,0.609815297182098,0.609815297182098,CUBN,0.0,False
tier2_pysr::012,tier2_pysr,tier2,(CUBN * -0.07060441) - -0.39114887,zscore,0.609815297182098,0.609815297182098,CUBN,0.0,False
tier2_pysr::012,tier2_pysr,tier2,(CUBN * -0.07060441) - -0.39114887,rank,0.609815297182098,0.609815297182098,CUBN,0.0,False
tier2_pysr::012,tier2_pysr,tier2,(CUBN * -0.07060441) - -0.39114887,minmax,0.609815297182098,0.609815297182098,CUBN,0.0,False
tier2_pysr::021,tier2_pysr,tier2,(-0.07137078 * CUBN) - -0.38469547,raw,0.609815297182098,0.609815297182098,CUBN,0.0,False
tier2_pysr::021,tier2_pysr,tier2,(-0.07137078 * CUBN) - -0.38469547,zscore,0.609815297182098,0.609815297182098,CUBN,0.0,False
tier2_pysr::021,tier2_pysr,tier2,(-0.07137078 * CUBN) - -0.38469547,rank,0.609815297182098,0.609815297182098,CUBN,0.0,False
tier2_pysr::021,tier2_pysr,tier2,(-0.07137078 * CUBN) - -0.38469547,minmax,0.609815297182098,0.609815297182098,CUBN,0.0,False
tier2_pysr::024,tier2_pysr,tier2,(-0.07137078 * exp(CUBN)) - -0.4514672,raw,0.609815297182098,0.609815297182098,CUBN,0.0,False
tier2_pysr::024,tier2_pysr,tier2,(-0.07137078 * exp(CUBN)) - -0.4514672,zscore,0.609815297182098,0.609815297182098,CUBN,0.0,False
tier2_pysr::024,tier2_pysr,tier2,(-0.07137078 * exp(CUBN)) - -0.4514672,rank,0.609815297182098,0.609815297182098,CUBN,0.0,False
tier2_pysr::024,tier2_pysr,tier2,(-0.07137078 * exp(CUBN)) - -0.4514672,minmax,0.609815297182098,0.609815297182098,CUBN,0.0,False
tier2_pysr::003,tier2_pysr,tier2,log1p(sqrt(log1p(exp(LDHA - exp(CUBN))))),raw,0.5956961875443997,0.609815297182098,CUBN,-0.014119109637698357,False
tier2_pysr::003,tier2_pysr,tier2,log1p(sqrt(log1p(exp(LDHA - exp(CUBN))))),zscore,0.6160312573999527,0.609815297182098,CUBN,0.006215960217854644,False
tier2_pysr::003,tier2_pysr,tier2,log1p(sqrt(log1p(exp(LDHA - exp(CUBN))))),rank,0.6243932038834952,0.609815297182098,CUBN,0.014577906701397136,False
tier2_pysr::003,tier2_pysr,tier2,log1p(sqrt(log1p(exp(LDHA - exp(CUBN))))),minmax,0.6271163864551267,0.609815297182098,CUBN,0.017301089273028647,False
tier2_pysr::018,tier2_pysr,tier2,log1p(sqrt(exp(((-0.8572334 * VEGFA) * SLC2A1) - exp(CUBN)))),raw,0.5941717973004973,0.609815297182098,CUBN,-0.015643499881600742,False
tier2_pysr::018,tier2_pysr,tier2,log1p(sqrt(exp(((-0.8572334 * VEGFA) * SLC2A1) - exp(CUBN)))),zscore,0.6575153919014918,0.609815297182098,CUBN,0.04770009471939374,False
tier2_pysr::018,tier2_pysr,tier2,log1p(sqrt(exp(((-0.8572334 * VEGFA) * SLC2A1) - exp(CUBN)))),rank,0.6195536348567369,0.609815297182098,CUBN,0.00973833767463883,False
tier2_pysr::018,tier2_pysr,tier2,log1p(sqrt(exp(((-0.8572334 * VEGFA) * SLC2A1) - exp(CUBN)))),minmax,0.6116060857210514,0.609815297182098,CUBN,0.001790788538953314,False
tier2_pysr::001,tier2_pysr,tier2,log1p(log1p(log1p(sqrt(exp(exp(LDHA) - exp(CUBN)))))),raw,0.5036703765095903,0.609815297182098,CUBN,-0.10614492067250769,False
tier2_pysr::001,tier2_pysr,tier2,log1p(log1p(log1p(sqrt(exp(exp(LDHA) - exp(CUBN)))))),zscore,0.6244376035993369,0.609815297182098,CUBN,0.014622306417238828,False
tier2_pysr::001,tier2_pysr,tier2,log1p(log1p(log1p(sqrt(exp(exp(LDHA) - exp(CUBN)))))),rank,0.6058341226616148,0.609815297182098,CUBN,-0.003981174520483188,False
tier2_pysr::001,tier2_pysr,tier2,log1p(log1p(log1p(sqrt(exp(exp(LDHA) - exp(CUBN)))))),minmax,0.6261691925171678,0.609815297182098,CUBN,0.016353895335069812,False
tier2_pysr::004,tier2_pysr,tier2,log1p(log1p(log1p(log1p(exp(exp(LDHA) - exp((SLC2A1 * ALB) + CUBN)))))),raw,0.5012579919488516,0.609815297182098,CUBN,-0.10855730523324647,False
tier2_pysr::004,tier2_pysr,tier2,log1p(log1p(log1p(log1p(exp(exp(LDHA) - exp((SLC2A1 * ALB) + CUBN)))))),zscore,0.6647673454889889,0.609815297182098,CUBN,0.05495204830689082,True
tier2_pysr::004,tier2_pysr,tier2,log1p(log1p(log1p(log1p(exp(exp(LDHA) - exp((SLC2A1 * ALB) + CUBN)))))),rank,0.6506482358512905,0.609815297182098,CUBN,0.040832938669192465,False
tier2_pysr::004,tier2_pysr,tier2,log1p(log1p(log1p(log1p(exp(exp(LDHA) - exp((SLC2A1 * ALB) + CUBN)))))),minmax,0.6350491356855316,0.609815297182098,CUBN,0.025233838503433526,False
tier2_pysr::005,tier2_pysr,tier2,log1p(log1p(log1p(exp(exp(LDHA) - exp(CUBN))))),raw,0.5036703765095903,0.609815297182098,CUBN,-0.10614492067250769,False
tier2_pysr::005,tier2_pysr,tier2,log1p(log1p(log1p(exp(exp(LDHA) - exp(CUBN))))),zscore,0.6244376035993369,0.609815297182098,CUBN,0.014622306417238828,False
tier2_pysr::005,tier2_pysr,tier2,log1p(log1p(log1p(exp(exp(LDHA) - exp(CUBN))))),rank,0.6058341226616148,0.609815297182098,CUBN,-0.003981174520483188,False
tier2_pysr::005,tier2_pysr,tier2,log1p(log1p(log1p(exp(exp(LDHA) - exp(CUBN))))),minmax,0.6261691925171678,0.609815297182098,CUBN,0.016353895335069812,False
tier2_pysr::006,tier2_pysr,tier2,log1p(log1p(log1p(sqrt(exp(exp(LDHA) - exp(CUBN + 0.25556037)))))),raw,0.505202166706133,0.609815297182098,CUBN,-0.10461313047596499,False
tier2_pysr::006,tier2_pysr,tier2,log1p(log1p(log1p(sqrt(exp(exp(LDHA) - exp(CUBN + 0.25556037)))))),zscore,0.6334359460099455,0.609815297182098,CUBN,0.023620648827847424,False
tier2_pysr::006,tier2_pysr,tier2,log1p(log1p(log1p(sqrt(exp(exp(LDHA) - exp(CUBN + 0.25556037)))))),rank,0.6220104191333176,0.609815297182098,CUBN,0.012195121951219523,False
tier2_pysr::006,tier2_pysr,tier2,log1p(log1p(log1p(sqrt(exp(exp(LDHA) - exp(CUBN + 0.25556037)))))),minmax,0.6297951693109164,0.609815297182098,CUBN,0.019979872128818355,False
tier2_pysr::007,tier2_pysr,tier2,log1p(log1p(log1p(exp((exp(LDHA) - exp(CUBN)) * 0.6868592)))),raw,0.5082657470992186,0.609815297182098,CUBN,-0.10154955008287947,False
tier2_pysr::007,tier2_pysr,tier2,log1p(log1p(log1p(exp((exp(LDHA) - exp(CUBN)) * 0.6868592)))),zscore,0.6244376035993369,0.609815297182098,CUBN,0.014622306417238828,False
tier2_pysr::007,tier2_pysr,tier2,log1p(log1p(log1p(exp((exp(LDHA) - exp(CUBN)) * 0.6868592)))),rank,0.6058341226616148,0.609815297182098,CUBN,-0.003981174520483188,False
tier2_pysr::007,tier2_pysr,tier2,log1p(log1p(log1p(exp((exp(LDHA) - exp(CUBN)) * 0.6868592)))),minmax,0.6261691925171678,0.609815297182098,CUBN,0.016353895335069812,False
tier2_pysr::009,tier2_pysr,tier2,log1p(log1p(log1p(sqrt(exp(exp(LDHA) - exp(CUBN + log1p(0.2763993))))))),raw,0.505202166706133,0.609815297182098,CUBN,-0.10461313047596499,False
tier2_pysr::009,tier2_pysr,tier2,log1p(log1p(log1p(sqrt(exp(exp(LDHA) - exp(CUBN + log1p(0.2763993))))))),zscore,0.633080748283211,0.609815297182098,CUBN,0.023265451101113,False
tier2_pysr::009,tier2_pysr,tier2,log1p(log1p(log1p(sqrt(exp(exp(LDHA) - exp(CUBN + log1p(0.2763993))))))),rank,0.621803220459389,0.609815297182098,CUBN,0.011987923277290924,False
tier2_pysr::009,tier2_pysr,tier2,log1p(log1p(log1p(sqrt(exp(exp(LDHA) - exp(CUBN + log1p(0.2763993))))))),minmax,0.6296175704475491,0.609815297182098,CUBN,0.01980227326545103,False
tier2_pysr::013,tier2_pysr,tier2,log1p(log1p(log1p(sqrt(exp(exp(LDHA) - exp(CUBN + 0.24259993)))))),raw,0.505202166706133,0.609815297182098,CUBN,-0.10461313047596499,False
tier2_pysr::013,tier2_pysr,tier2,log1p(log1p(log1p(sqrt(exp(exp(LDHA) - exp(CUBN + 0.24259993)))))),zscore,0.6330511484726498,0.609815297182098,CUBN,0.023235851290551723,False
tier2_pysr::013,tier2_pysr,tier2,log1p(log1p(log1p(sqrt(exp(exp(LDHA) - exp(CUBN + 0.24259993)))))),rank,0.6218328202699502,0.609815297182098,CUBN,0.0120175230878522,False
tier2_pysr::013,tier2_pysr,tier2,log1p(log1p(log1p(sqrt(exp(exp(LDHA) - exp(CUBN + 0.24259993)))))),minmax,0.6295287710158655,0.609815297182098,CUBN,0.019713473833767425,False
tier2_pysr::014,tier2_pysr,tier2,log1p(log1p(log1p(exp((exp(LDHA) - exp(CUBN)) / 1.4281293)))),raw,0.5082657470992186,0.609815297182098,CUBN,-0.10154955008287947,False
tier2_pysr::014,tier2_pysr,tier2,log1p(log1p(log1p(exp((exp(LDHA) - exp(CUBN)) / 1.4281293)))),zscore,0.6244376035993369,0.609815297182098,CUBN,0.014622306417238828,False
tier2_pysr::014,tier2_pysr,tier2,log1p(log1p(log1p(exp((exp(LDHA) - exp(CUBN)) / 1.4281293)))),rank,0.6058341226616148,0.609815297182098,CUBN,-0.003981174520483188,False
tier2_pysr::014,tier2_pysr,tier2,log1p(log1p(log1p(exp((exp(LDHA) - exp(CUBN)) / 1.4281293)))),minmax,0.6261691925171678,0.609815297182098,CUBN,0.016353895335069812,False
tier2_pysr::015,tier2_pysr,tier2,log1p(log1p(sqrt(log1p(exp((exp(LDHA) * (LDHA / 1.3296392)) - exp(CUBN)))))),raw,0.5,0.609815297182098,CUBN,-0.10981529718209804,False
tier2_pysr::015,tier2_pysr,tier2,log1p(log1p(sqrt(log1p(exp((exp(LDHA) * (LDHA / 1.3296392)) - exp(CUBN)))))),zscore,0.6234164101349751,0.609815297182098,CUBN,0.013601112952877026,False
tier2_pysr::015,tier2_pysr,tier2,log1p(log1p(sqrt(log1p(exp((exp(LDHA) * (LDHA / 1.3296392)) - exp(CUBN)))))),rank,0.5927658062988397,0.609815297182098,CUBN,-0.017049490883258356,False
tier2_pysr::015,tier2_pysr,tier2,log1p(log1p(sqrt(log1p(exp((exp(LDHA) * (LDHA / 1.3296392)) - exp(CUBN)))))),minmax,0.6205748283210988,0.609815297182098,CUBN,0.010759531139000744,False
tier2_pysr::016,tier2_pysr,tier2,log1p(log1p(log1p(sqrt(exp(exp(LDHA) - exp(CUBN - (log1p(-0.33619636) * VEGFA))))))),raw,0.5006363959270661,0.609815297182098,CUBN,-0.10917890125503193,False
tier2_pysr::016,tier2_pysr,tier2,log1p(log1p(log1p(sqrt(exp(exp(LDHA) - exp(CUBN - (log1p(-0.33619636) * VEGFA))))))),zscore,0.628344778593417,0.609815297182098,CUBN,0.018529481411318938,False
tier2_pysr::016,tier2_pysr,tier2,log1p(log1p(log1p(sqrt(exp(exp(LDHA) - exp(CUBN - (log1p(-0.33619636) * VEGFA))))))),rank,0.6230760123135212,0.609815297182098,CUBN,0.013260715131423129,False
tier2_pysr::016,tier2_pysr,tier2,log1p(log1p(log1p(sqrt(exp(exp(LDHA) - exp(CUBN - (log1p(-0.33619636) * VEGFA))))))),minmax,0.6244080037887758,0.609815297182098,CUBN,0.014592706606677774,False
tier2_pysr::019,tier2_pysr,tier2,log1p(((-0.07698535 * CUBN) * (CA9 - -2.4413068)) + 0.5105716),raw,0.5372661614965664,0.609815297182098,CUBN,-0.07254913568553167,False
tier2_pysr::019,tier2_pysr,tier2,log1p(((-0.07698535 * CUBN) * (CA9 - -2.4413068)) + 0.5105716),zscore,0.6477918541321335,0.609815297182098,CUBN,0.037976556950035434,False
tier2_pysr::019,tier2_pysr,tier2,log1p(((-0.07698535 * CUBN) * (CA9 - -2.4413068)) + 0.5105716),rank,0.6126124792801326,0.609815297182098,CUBN,0.0027971820980345896,False
tier2_pysr::019,tier2_pysr,tier2,log1p(((-0.07698535 * CUBN) * (CA9 - -2.4413068)) + 0.5105716),minmax,0.6093713000236798,0.609815297182098,CUBN,-0.00044399715841825227,False
tier2_pysr::020,tier2_pysr,tier2,log1p(((-0.07698535 * CUBN) * ((CA9 - (-2.4413068 + ALB)) + SLC12A3)) + 0.5105716),raw,0.5407959389059909,0.609815297182098,CUBN,-0.06901935827610717,False
tier2_pysr::020,tier2_pysr,tier2,log1p(((-0.07698535 * CUBN) * ((CA9 - (-2.4413068 + ALB)) + SLC12A3)) + 0.5105716),zscore,0.6589657826189912,0.609815297182098,CUBN,0.049150485436893154,False
tier2_pysr::020,tier2_pysr,tier2,log1p(((-0.07698535 * CUBN) * ((CA9 - (-2.4413068 + ALB)) + SLC12A3)) + 0.5105716),rank,0.6156908595784987,0.609815297182098,CUBN,0.005875562396400635,False
tier2_pysr::020,tier2_pysr,tier2,log1p(((-0.07698535 * CUBN) * ((CA9 - (-2.4413068 + ALB)) + SLC12A3)) + 0.5105716),minmax,0.6164752545583707,0.609815297182098,CUBN,0.006659957376272674,False
tier2_pysr::022,tier2_pysr,tier2,log1p(((-0.07698535 * CUBN) * ((CA9 - -2.4413068) + SLC12A3)) + 0.5105716),raw,0.5431417238929671,0.609815297182098,CUBN,-0.06667357328913093,False
tier2_pysr::022,tier2_pysr,tier2,log1p(((-0.07698535 * CUBN) * ((CA9 - -2.4413068) + SLC12A3)) + 0.5105716),zscore,0.6580777883021549,0.609815297182098,CUBN,0.04826249112005687,False
tier2_pysr::022,tier2_pysr,tier2,log1p(((-0.07698535 * CUBN) * ((CA9 - -2.4413068) + SLC12A3)) + 0.5105716),rank,0.6195536348567369,0.609815297182098,CUBN,0.00973833767463883,False
tier2_pysr::022,tier2_pysr,tier2,log1p(((-0.07698535 * CUBN) * ((CA9 - -2.4413068) + SLC12A3)) + 0.5105716),minmax,0.6173040492540849,0.609815297182098,CUBN,0.007488752071986848,False
tier2_pysr::026,tier2_pysr,tier2,log1p(((-0.07698535 * CUBN) * ((CA9 - -2.4413068) + SLC12A3)) + sqrt(0.2628499)),raw,0.5431417238929671,0.609815297182098,CUBN,-0.06667357328913093,False
tier2_pysr::026,tier2_pysr,tier2,log1p(((-0.07698535 * CUBN) * ((CA9 - -2.4413068) + SLC12A3)) + sqrt(0.2628499)),zscore,0.6580777883021549,0.609815297182098,CUBN,0.04826249112005687,False
tier2_pysr::026,tier2_pysr,tier2,log1p(((-0.07698535 * CUBN) * ((CA9 - -2.4413068) + SLC12A3)) + sqrt(0.2628499)),rank,0.6195536348567369,0.609815297182098,CUBN,0.00973833767463883,False
tier2_pysr::026,tier2_pysr,tier2,log1p(((-0.07698535 * CUBN) * ((CA9 - -2.4413068) + SLC12A3)) + sqrt(0.2628499)),minmax,0.6173040492540849,0.609815297182098,CUBN,0.007488752071986848,False
opus_exante_flagship::000,opus_exante_flagship,flagship,log1p(CA9) + log1p(VEGFA) - log1p(AGXT),raw,0.9844558245396233,0.9654976205255534,CA9,0.01895820401406989,False
opus_exante_flagship::000,opus_exante_flagship,flagship,log1p(CA9) + log1p(VEGFA) - log1p(AGXT),zscore,0.8250181046968756,0.9654976205255534,CA9,-0.1404795158286778,False
opus_exante_flagship::000,opus_exante_flagship,flagship,log1p(CA9) + log1p(VEGFA) - log1p(AGXT),rank,0.973618870266915,0.9654976205255534,CA9,0.008121249741361525,False
opus_exante_flagship::000,opus_exante_flagship,flagship,log1p(CA9) + log1p(VEGFA) - log1p(AGXT),minmax,0.9860335195530725,0.9654976205255534,CA9,0.020535899027519067,False
opus_exante_flagship::004,opus_exante_flagship,flagship,log1p(CA9),raw,0.9654976205255534,0.9654976205255534,CA9,0.0,False
opus_exante_flagship::004,opus_exante_flagship,flagship,log1p(CA9),zscore,0.9056486654252016,0.9654976205255534,CA9,-0.05984895510035182,False
opus_exante_flagship::004,opus_exante_flagship,flagship,log1p(CA9),rank,0.9654976205255534,0.9654976205255534,CA9,0.0,False
opus_exante_flagship::004,opus_exante_flagship,flagship,log1p(CA9),minmax,0.9654976205255534,0.9654976205255534,CA9,0.0,False
opus_exante_flagship::002,opus_exante_flagship,flagship,log1p(SLC2A1) + log1p(NDUFA4L2) - log1p(AGXT),raw,0.9579971032485,0.9654976205255534,CA9,-0.007500517277053476,False
opus_exante_flagship::002,opus_exante_flagship,flagship,log1p(SLC2A1) + log1p(NDUFA4L2) - log1p(AGXT),zscore,0.7904252017380509,0.9654976205255534,CA9,-0.17507241878750257,False
opus_exante_flagship::002,opus_exante_flagship,flagship,log1p(SLC2A1) + log1p(NDUFA4L2) - log1p(AGXT),rank,0.938883716118353,0.9654976205255534,CA9,-0.02661390440720046,False
opus_exante_flagship::002,opus_exante_flagship,flagship,log1p(SLC2A1) + log1p(NDUFA4L2) - log1p(AGXT),minmax,0.9678512311193875,0.9654976205255534,CA9,0.002353610593834099,False
opus_exante_flagship::003,opus_exante_flagship,flagship,log1p(VEGFA) - log1p(ALB),raw,0.9246068694392716,0.9654976205255534,CA9,-0.04089075108628182,False
opus_exante_flagship::003,opus_exante_flagship,flagship,log1p(VEGFA) - log1p(ALB),zscore,0.8278501965652805,0.9654976205255534,CA9,-0.13764742396027296,False
opus_exante_flagship::003,opus_exante_flagship,flagship,log1p(VEGFA) - log1p(ALB),rank,0.9499275812124973,0.9654976205255534,CA9,-0.015570039313056117,False
opus_exante_flagship::003,opus_exante_flagship,flagship,log1p(VEGFA) - log1p(ALB),minmax,0.9801624249948271,0.9654976205255534,CA9,0.014664804469273651,False
opus_exante_flagship::006,opus_exante_flagship,flagship,log1p(MKI67) - log1p(RPL13A),raw,0.9114938961307677,0.9654976205255534,CA9,-0.054003724394785735,False
opus_exante_flagship::006,opus_exante_flagship,flagship,log1p(MKI67) - log1p(RPL13A),zscore,0.5022760190357956,0.9654976205255534,CA9,-0.4632216014897579,False
opus_exante_flagship::006,opus_exante_flagship,flagship,log1p(MKI67) - log1p(RPL13A),rank,0.6072056693565073,0.9654976205255534,CA9,-0.3582919511690461,False
opus_exante_flagship::006,opus_exante_flagship,flagship,log1p(MKI67) - log1p(RPL13A),minmax,0.8197806745292778,0.9654976205255534,CA9,-0.1457169459962756,False
opus_exante_flagship::001,opus_exante_flagship,flagship,log1p(LDHA) - log1p(ALB),raw,0.8234016139044071,0.9654976205255534,CA9,-0.1420960066211463,False
opus_exante_flagship::001,opus_exante_flagship,flagship,log1p(LDHA) - log1p(ALB),zscore,0.7691780467618456,0.9654976205255534,CA9,-0.1963195737637078,False
opus_exante_flagship::001,opus_exante_flagship,flagship,log1p(LDHA) - log1p(ALB),rank,0.8954324436168012,0.9654976205255534,CA9,-0.07006517690875225,False
opus_exante_flagship::001,opus_exante_flagship,flagship,log1p(LDHA) - log1p(ALB),minmax,0.9068901303538175,0.9654976205255534,CA9,-0.05860749017173594,False
opus_exante_flagship::005,opus_exante_flagship,flagship,log1p(ACTB) - log1p(GAPDH),raw,0.8361524932753983,0.9654976205255534,CA9,-0.12934512725015512,False
opus_exante_flagship::005,opus_exante_flagship,flagship,log1p(ACTB) - log1p(GAPDH),zscore,0.5793761638733705,0.9654976205255534,CA9,-0.3861214566521829,False
opus_exante_flagship::005,opus_exante_flagship,flagship,log1p(ACTB) - log1p(GAPDH),rank,0.686737016345955,0.9654976205255534,CA9,-0.27876060417959847,False
opus_exante_flagship::005,opus_exante_flagship,flagship,log1p(ACTB) - log1p(GAPDH),minmax,0.5165270018621974,0.9654976205255534,CA9,-0.4489706186633561,False
opus_exante_tier2::006,opus_exante_tier2,tier2,log1p(MKI67) - log1p(RPL13A),raw,0.5851142552687663,0.609815297182098,CUBN,-0.024701041913331778,False
opus_exante_tier2::006,opus_exante_tier2,tier2,log1p(MKI67) - log1p(RPL13A),zscore,0.5341285815770779,0.609815297182098,CUBN,-0.07568671560502016,False
opus_exante_tier2::006,opus_exante_tier2,tier2,log1p(MKI67) - log1p(RPL13A),rank,0.5375917594127397,0.609815297182098,CUBN,-0.0722235377693583,False
opus_exante_tier2::006,opus_exante_tier2,tier2,log1p(MKI67) - log1p(RPL13A),minmax,0.5588592233009708,0.609815297182098,CUBN,-0.05095607388112722,False
opus_exante_tier2::001,opus_exante_tier2,tier2,log1p(LDHA) - log1p(ALB),raw,0.5596880179966848,0.609815297182098,CUBN,-0.050127279185413265,False
opus_exante_tier2::001,opus_exante_tier2,tier2,log1p(LDHA) - log1p(ALB),zscore,0.5435413213355434,0.609815297182098,CUBN,-0.06627397584655459,False
opus_exante_tier2::001,opus_exante_tier2,tier2,log1p(LDHA) - log1p(ALB),rank,0.5385241534454179,0.609815297182098,CUBN,-0.07129114373668011,False
opus_exante_tier2::001,opus_exante_tier2,tier2,log1p(LDHA) - log1p(ALB),minmax,0.5436449206725077,0.609815297182098,CUBN,-0.06617037650959035,False
opus_exante_tier2::003,opus_exante_tier2,tier2,log1p(VEGFA) - log1p(ALB),raw,0.5515924698081932,0.609815297182098,CUBN,-0.05822282737390483,False
opus_exante_tier2::003,opus_exante_tier2,tier2,log1p(VEGFA) - log1p(ALB),zscore,0.5134753137579919,0.609815297182098,CUBN,-0.0963399834241061,False
opus_exante_tier2::003,opus_exante_tier2,tier2,log1p(VEGFA) - log1p(ALB),rank,0.5033003788775752,0.609815297182098,CUBN,-0.10651491830452287,False
opus_exante_tier2::003,opus_exante_tier2,tier2,log1p(VEGFA) - log1p(ALB),minmax,0.5167830925882074,0.609815297182098,CUBN,-0.09303220459389061,False
opus_exante_tier2::002,opus_exante_tier2,tier2,log1p(SLC2A1) + log1p(NDUFA4L2) - log1p(AGXT),raw,0.5355049727681743,0.609815297182098,CUBN,-0.07431032441392371,False
opus_exante_tier2::002,opus_exante_tier2,tier2,log1p(SLC2A1) + log1p(NDUFA4L2) - log1p(AGXT),zscore,0.5021311863604072,0.609815297182098,CUBN,-0.10768411082169083,False
opus_exante_tier2::002,opus_exante_tier2,tier2,log1p(SLC2A1) + log1p(NDUFA4L2) - log1p(AGXT),rank,0.5343653800615675,0.609815297182098,CUBN,-0.07544991712053051,False
opus_exante_tier2::002,opus_exante_tier2,tier2,log1p(SLC2A1) + log1p(NDUFA4L2) - log1p(AGXT),minmax,0.5209122661614967,0.609815297182098,CUBN,-0.08890303102060138,False
opus_exante_tier2::000,opus_exante_tier2,tier2,log1p(CA9) + log1p(VEGFA) - log1p(AGXT),raw,0.5136899123845607,0.609815297182098,CUBN,-0.0961253847975373,False
opus_exante_tier2::000,opus_exante_tier2,tier2,log1p(CA9) + log1p(VEGFA) - log1p(AGXT),zscore,0.5306062041202936,0.609815297182098,CUBN,-0.07920909306180446,False
opus_exante_tier2::000,opus_exante_tier2,tier2,log1p(CA9) + log1p(VEGFA) - log1p(AGXT),rank,0.5379765569500355,0.609815297182098,CUBN,-0.07183874023206249,False
opus_exante_tier2::000,opus_exante_tier2,tier2,log1p(CA9) + log1p(VEGFA) - log1p(AGXT),minmax,0.5264474307364433,0.609815297182098,CUBN,-0.08336786644565475,False
opus_exante_tier2::005,opus_exante_tier2,tier2,log1p(ACTB) - log1p(GAPDH),raw,0.5007103954534691,0.609815297182098,CUBN,-0.10910490172862897,False
opus_exante_tier2::005,opus_exante_tier2,tier2,log1p(ACTB) - log1p(GAPDH),zscore,0.5051799668482122,0.609815297182098,CUBN,-0.10463533033388583,False
opus_exante_tier2::005,opus_exante_tier2,tier2,log1p(ACTB) - log1p(GAPDH),rank,0.5046471702581103,0.609815297182098,CUBN,-0.10516812692398769,False
opus_exante_tier2::005,opus_exante_tier2,tier2,log1p(ACTB) - log1p(GAPDH),minmax,0.5410105375325598,0.609815297182098,CUBN,-0.06880475964953825,False
opus_exante_tier2::004,opus_exante_tier2,tier2,log1p(CA9),raw,0.5256482358512906,0.609815297182098,CUBN,-0.08416706133080742,False
opus_exante_tier2::004,opus_exante_tier2,tier2,log1p(CA9),zscore,0.5416913331754677,0.609815297182098,CUBN,-0.06812396400663034,False
opus_exante_tier2::004,opus_exante_tier2,tier2,log1p(CA9),rank,0.5256482358512906,0.609815297182098,CUBN,-0.08416706133080742,False
opus_exante_tier2::004,opus_exante_tier2,tier2,log1p(CA9),minmax,0.5256482358512906,0.609815297182098,CUBN,-0.08416706133080742,False
